playerID,useFirst,firstName,middleName,lastName,nameGiven,fullGivenName,nameSuffix,nameNick,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,birthCity,birthState,birthCountry,highSchool,hsCity,hsState,hsCountry,deathDate,race
cookno01,Norm,Norman,NULL,Cook,NULL,NULL,NULL,Norm,F,0,0,80,210,Kansas,NULL,1955-03-02,Chicago,IL,USA,"Lincoln / Farragut (fr)","Lincoln / Chicago",IL,USA,2008-12-22,B
cookom01,Omar,Omar,NULL,Cook,NULL,NULL,NULL,NULL,G,0,0,73,190,"St. John's (NY)",NULL,1982-01-28,Brooklyn,NY,USA,"Christ The King","Middle Village",NY,USA,0000-00-00,B
cookte01,NULL,Theodore,Walter,Cook,NULL,NULL,NULL,Ted,G,0,0,72,160,Alabama,Tennessee?,1922-02-06,Birmingham,AL,USA,"Woodlawn/West End",Woodlawn,AL,USA,1990-05-02,W
coopech01,Chuck,Charles,Henry,Cooper,NULL,NULL,NULL,Chuck,F,0,0,77,205,Duquesne,"West Virginia State",1926-09-29,NULL,NULL,NULL,Westinghouse,Pittsburgh,PA,USA,1984-02-05,B
coopedu01,Duane,Samuel,Duane,Cooper,NULL,NULL,NULL,Duane,G,0,0,73,185,USC,NULL,1969-06-25,"Benton Harbor",MI,USA,Lakewood,Lakewood,CA,USA,0000-00-00,B
coopejo01,Joe,Joseph,Edward,Cooper,NULL,NULL,NULL,Joe,C-F,0,0,82,225,Colorado,"Howard College (TX) / Tulsa",1957-09-01,Houston,TX,USA,Kashmere,Houston,TX,USA,0000-00-00,B
coopemi01,Michael,Michael,Jerome,Cooper,NULL,NULL,NULL,Mike,G-F,0,0,77,170,"New Mexico   ","Pasadena CC",1956-04-15,"Los Angeles",CA,USA,Pasadena,Pasadena,CA,USA,0000-00-00,B
coopewa01,Wayne,Artis,Wayne,Cooper,NULL,NULL,NULL,"Wayne. Coop",C-F,0,0,82,220,"New Orleans",NULL,1956-11-16,Milan,GA,USA,"Telfair County",McRae,GA,USA,0000-00-00,B
copato01,Tom,Thomas,James,Copa,NULL,NULL,NULL,Tom,C,0,0,82,265,Marquette,NULL,1964-10-30,Robbinsdale,MN,USA,"Coon Rapids","Coon Rapids",MN,USA,0000-00-00,W
copebo01,NULL,Robert,NULL,Cope,NULL,NULL,NULL,Bob,C-F,0,0,76,190,"Mount Union",NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
copelho01,Hollis,Hollis,Alphonso,Copeland,NULL,NULL,Jr.,NULL,F,0,0,78,180,Rutgers,NULL,1955-12-20,Trenton,NJ,USA,Ewing,Trenton,NJ,USA,0000-00-00,B
copella01,Lanard,Lanard,NULL,Copeland,NULL,NULL,NULL,NULL,G,0,0,78,190,"Georgia State",NULL,1965-07-16,Atlanta,GA,USA,"Booker T. Washington (DNP)",Atlanta,GA,USA,0000-00-00,B
corbity01,Tyrone,Tyrone,Kennedy,Corbin,NULL,NULL,NULL,Ty,G-F,0,0,78,210,DePaul,NULL,1962-12-31,Columbia,SC,USA,"A.C. Flora",Columbia,SC,USA,0000-00-00,B
corchch01,Chris,Christopher,NULL,Corchiani,NULL,NULL,NULL,"Chris, Fire",G,0,0,71,185,"North Carolina State",NULL,1968-03-28,"Coral Gables",FL,USA,"Hialeah Miami Lakes",Hialeah,FL,USA,0000-00-00,W
corleke01,Ken,Kenneth,NULL,Corley,NULL,NULL,NULL,Ken,C,0,0,76.5,210,"Oklahoma St. Teachers",NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
corlera01,Ray,Raymond,Charles,Corley,NULL,NULL,NULL,Ray,G,0,0,72,180,Georgetown,"Notre Dame",1928-01-14,NULL,NULL,NULL,"St. Peters","New York",NY,USA,2007-02-05,W
corzida01,Dave,David,John,Corzine,NULL,NULL,NULL,"Dave, Lumber",C,0,0,83,240,DePaul,NULL,1956-04-25,"Arlington Heights",IL,USA,"John Hersey","Arlington Heights",IL,USA,0000-00-00,W
costaed01,NULL,Edric,George,Costain,NULL,NULL,NULL,Ed,G,0,0,72,170,none,NULL,1923-11-04,Wheeling,WV,USA,NULL,NULL,NULL,NULL,2009-09-30,W
coste01,NULL,NULL,NULL,Costello,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
costela01,Larry,Lawrence,Ronald,Costello,NULL,NULL,NULL,"Larry, Ronnie",G,0,0,73,185,Niagara,NULL,1931-07-02,Minoa,NY,USA,Minoa,Minoa,NY,USA,2001-12-11,W
cottobo01,NULL,Bob,NULL,Cotton,NULL,NULL,NULL,NULL,F-C-G,0,0,79,205,"Texas Wesleyan",NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
cottoja01,Jack,John,J.,Cotton,NULL,NULL,NULL,Jack,F-C,0,0,79,200,Wyoming,"Miles CC",1924-10-15,NULL,NULL,NULL,"Custer County","Miles City",MT,USA,0000-00-00,W
cottoja02,James,James,Wesley,Cotton,NULL,NULL,NULL,NULL,G-F,0,0,77,220,"Long Beach State",NULL,1975-12-14,"Los Angeles",CA,USA,"St. John Bosco",Bellflower,CA,USA,0000-00-00,B
coughjo01,John,John,Douglas,Coughran,NULL,NULL,NULL,NULL,F,0,0,79,225,California,NULL,1951-09-12,Pittsburg,CA,USA,"Piedmont Hills","San Jose",CA,USA,0000-00-00,W
countme01,Mel,Mel,Grant,Counts,NULL,NULL,NULL,Goose,C-F,0,0,84,230,"Oregon State",NULL,1941-10-16,"Coos Bay",OR,USA,Marshfield,"Coos Bay",OR,USA,0000-00-00,W
courtjo01,Joe,Joseph,Pierre,Courtney,NULL,NULL,III,Joe,F,0,0,80,220,"Southern Mississippi","Mississippi State",1969-10-17,Jackson,MS,USA,Callaway,Jackson,MS,USA,0000-00-00,B
courtst01,Steve,Stephen,Edward,Courtin,NULL,NULL,NULL,Steve,G,0,0,73,188,"St. Joseph's (PA)",NULL,1942-09-21,NULL,NULL,NULL,"St. James",Philadelphia,PA,USA,0000-00-00,W
couside01,DeMarcus,DeMarcus,Amir,Cousins,NULL,NULL,NULL,NULL,C,0,0,83,270,Kentucky,NULL,1990-08-13,Mobile,AL,USA,LeFlore,Mobile,AL,USA,0000-00-00,B
cousima01,Marcus,Marcus,Lynn,Cousin,NULL,NULL,NULL,NULL,F,0,0,83,245,Houston,"Seton Hall",1986-12-18,Baltimore,MD,USA,Randallstown,Randallstown,MD,USA,0000-00-00,B
cousybo01,Bob,Robert,Joseph,Cousy,NULL,NULL,NULL,"Bob, Cooz, Houdini of the Hardwood",G,0,0,73,175,"Holy Cross",NULL,1928-08-09,"New York",NY,USA,"Andrew Jackson",Jamaica,NY,USA,0000-00-00,W
covenbi01,NULL,Bill,NULL,Coven,NULL,NULL,NULL,NULL,F-C,0,0,79,220,Baldwin-Wallace,Toledo/N.Carolina,0000-00-00,NULL,NULL,NULL,Elyria,Elyria,OH,USA,0000-00-00,W
cowenda01,Dave,David,William,Cowens,NULL,NULL,NULL,"Dave, Big Red",C-F,0,0,80.5,225,"Florida State",NULL,1948-10-25,Newport,KY,USA,"Central Catholic",Newport,KY,USA,0000-00-00,W
coxch01,Chubby,John,Arthur,Cox,NULL,NULL,III,Chubby,G,0,0,74,180,"San Francisco",Villanova,1955-12-29,Philadelphia,PA,USA,Roxborough,Philadelphia,PA,USA,0000-00-00,B
coxjo01,Johnny,Johnny,W.,Cox,NULL,NULL,NULL,NULL,G,0,0,76,180,Kentucky,NULL,1936-11-01,Neon,KY,USA,Hazard,Hazard,KY,USA,0000-00-00,W
coxro01,NULL,Roy,NULL,Cox,NULL,NULL,NULL,NULL,G,0,0,69,150,"Texas ",NULL,0000-00-00,NULL,NULL,NULL,Lamar,Houston,TX,USA,0000-00-00,W
coxwe01,Wesley,Wesley,NULL,Cox,NULL,NULL,NULL,NULL,F,0,0,78,215,Louisville,NULL,1955-01-27,Louisville,KY,USA,Male,Louisville,KY,USA,0000-00-00,B
cramebi01,NULL,Bill,NULL,Cramer,NULL,NULL,NULL,NULL,C,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
crawfch01,Chris,Christopher,Lee,Crawford,NULL,NULL,NULL,Chris,F,0,0,81,235,Marquette,NULL,1975-05-13,Kalamazoo,MI,USA,Comstock,Kalamazoo,MI,USA,0000-00-00,W
crawffr01,Freddie,Frederick,Russell,Crawford,NULL,NULL,Jr.,"Freddie, Fred",G-F,0,0,76,189,"St. Bonaventure",NULL,1940-12-23,"New York",NY,USA,"Samuel Gompers","New York",NY,USA,0000-00-00,B
crawfja01,Jamal,Aaron,Jamal,Crawford,NULL,NULL,NULL,"Jamal, JC",G,0,0,77,175,Michigan,NULL,1980-03-20,Seattle,WA,USA,"Rainier Beach",Seattle,WA,USA,0000-00-00,B
crawfjo01,Joe,Joseph,Reshard,Crawford,NULL,NULL,III,Joe,G,0,0,77,210,Kentucky,NULL,1986-06-17,Detroit,MI,USA,Renaissance,Detroit,MI,USA,0000-00-00,B
crawfjo02,Jordan,Jordan,Lee,Crawford,NULL,NULL,NULL,NULL,G,0,0,76,195,"Xavier (OH)",NULL,1988-10-23,Detroit,MI,USA,"Communication & Media Arts / Hargrave Military Acad.","Detroit / Chatham","MI / VA",USA,0000-00-00,B
creigji01,Jim,Jim,NULL,Creighton,NULL,NULL,NULL,NULL,F,0,0,80,200,Colorado,NULL,1950-04-18,Billings,MT,USA,North,Denver,CO,USA,0000-00-00,W
creviro01,Ron,Ronald,"Joseph Oscar Camille",Crevier,NULL,NULL,NULL,Ron,C,0,0,84,235,"Boston College",NULL,1958-04-14,Montreal,QU,CAN,Dawson,Montreal,QU,CAN,0000-00-00,W
crislha01,Hal,Harold,James,Crisler,NULL,NULL,NULL,Hal,F,0,0,75,215,"Iowa State","San Jose State",1923-12-31,Richmond,CA,USA,Richmond,Richmond,CA,USA,1987-11-02,W
crispjo01,Joe,Joseph,Steven,Crispin,NULL,NULL,NULL,Joe,G,0,0,72,185,"Penn State",NULL,1979-07-18,Pitman,NJ,USA,Pitman,Pitman,NJ,USA,0000-00-00,W
crissch01,Charlie,Charles,Washington,Criss,NULL,NULL,Jr.,Charlie,G,0,0,68,165,"New Mexico State","New Mexico JC",1948-11-06,Valhalla,NY,USA,Yonkers,Yonkers,NY,USA,0000-00-00,B
critcru01,Russ,Russell,Dean,Critchfield,NULL,NULL,NULL,"Rusty, Russ",G,0,0,70,150,California,NULL,1946-06-27,Salinas,CA,USA,Salinas,Salinas,CA,USA,0000-00-00,W
critewi01,Winston,Winston,Arnel,Crite,NULL,NULL,NULL,NULL,F,0,0,79,233,"Texas A&M",NULL,1965-06-20,Bakersfield,CA,USA,South,Bakersfield,CA,USA,0000-00-00,B
crittja01,Javaris,Javaris,Cortez,Crittenton,NULL,NULL,NULL,NULL,G,0,0,77,198,"Georgia Tech",NULL,1987-12-31,Atlanta,GA,USA,"Southwest Atlanta Christian Academy",Atlanta,GA,USA,0000-00-00,B
crockdi01,Dillard,James,Dillard,Crocker,NULL,NULL,NULL,Dillard,F-G,0,0,76,205,"Western Michigan",NULL,1925-01-19,Niles,MI,USA,Niles,Niles,MI,USA,0000-00-00,W
croftbo01,Bobby,Robert,Alexander,Croft,NULL,NULL,NULL,"Bobby, Bob",C,0,0,82,200,Tennessee,NULL,1947-08-10,NULL,NULL,CAN,"Hill Park",Hamilton,ON,CAN,0000-00-00,W
crompge01,Geoff,Geffery,NULL,Crompton,NULL,NULL,NULL,"Geoff, Geff",C,0,0,83,268,"North Carolina",NULL,1955-07-04,Burlington,NC,USA,"Walter Williams",Burlington,NC,USA,2002-01-07,B
crosbte01,Terry,Terry,Dale,Crosby,NULL,NULL,NULL,NULL,G,0,0,76,195,Tennessee,NULL,1957-01-04,Toledo,OH,USA,DeVilbiss,Toledo,OH,USA,0000-00-00,B
croshau01,Austin,Austin,Nathan,Croshere,NULL,NULL,NULL,NULL,F,0,0,81,235,Providence,NULL,1975-05-01,"Los Angeles",CA,USA,"Crossroads School","Santa Monica",CA,USA,0000-00-00,W
crossch01,Chink,Francis,P.,Crossin,NULL,NULL,NULL,"Chink, Fran",G,0,0,71,165,Pennsylvania,NULL,1924-07-04,Luzerne,PA,USA,Luzerne,Luzerne,PA,USA,1981-01-10,W
crossje01,Jeff,Jeffrey,A.,Cross,NULL,NULL,NULL,Jeff,F,0,0,82,240,Maine,NULL,1961-09-01,Chicago,IL,USA,"Portsmouth / Worcester Academy","Portsmouth / Worcester","NH / MA",USA,0000-00-00,W
crosspe01,Pete,Peter,Michael,Cross,NULL,NULL,NULL,Pete,C-F,0,0,81,228,"San Francisco",NULL,1948-03-28,NULL,NULL,NULL,Bakersfield,Bakersfield,CA,USA,1977-01-02,W
crossru01,Russell,Russell,NULL,Cross,NULL,NULL,Jr.,NULL,C,0,0,81,215,Purdue,NULL,1961-09-05,Chicago,IL,USA,Manley,Chicago,IL,USA,0000-00-00,B
crottjo01,John,John,Kevin,Crotty,NULL,NULL,NULL,NULL,G,0,0,73,185,Virginia,NULL,1969-07-15,Orange,NJ,USA,"Christian Brothers",Lincroft,NJ,USA,0000-00-00,W
crowbi01,Bill,William,R.,Crow,NULL,NULL,NULL,Bill,G,0,0,73,180,"Westminster (UT)","Brigham Young / Cerritos",1940-12-09,NULL,NULL,NULL,Downey,Downey,CA,USA,0000-00-00,W
crowdco01,Corey,Jonathan,Corey,Crowder,NULL,NULL,NULL,Corey,G-F,0,0,77,214,"Kentucky Wesleyan",NULL,1969-04-13,Carrollton,GA,USA,Carrollton,Carrollton,GA,USA,0000-00-00,B
crowege01,NULL,George,Daniel,Crowe,NULL,NULL,NULL,"Big George",F-C,0,0,74,206,"Indiana Central",NULL,1921-03-22,Whiteland,IN,USA,Franklin,Franklin,IN,USA,2011-01-18,B
crowele01,NULL,Leo,Jerome,Crowe,NULL,NULL,NULL,NULL,G,0,0,71,170,"Notre Dame",NULL,1912-04-12,Lafayette,IN,USA,NULL,NULL,NULL,NULL,1966-04-24,W
crowlki01,NULL,Kiernan,NULL,Crowley,NULL,NULL,NULL,NULL,G,0,0,68,155,DePaul,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
crowma01,Mark,Mark,Harvey,Crow,NULL,NULL,NULL,Crow-bar,F,0,0,79,195,Duke,NULL,1954-10-22,"Edwards AFB",CA,USA,"Benedictine Academy",Richmond,VA,USA,0000-00-00,W
crumfr01,NULL,Fred,NULL,Crum,NULL,NULL,NULL,Freddie,G-F,0,0,72,170,none,NULL,0000-00-00,NULL,NULL,NULL,Schenley,Pittsburgh,PA,USA,0000-00-00,W
cuetoal01,Al,Alfonso,Angel,Cueto,NULL,NULL,NULL,Al,C-F,0,0,79,230,Tulsa,"St. Gregory's JC",1946-08-02,Havana,NULL,CUB,"Coral Gables","Coral Gables",FL,USA,0000-00-00,W
cullema01,NULL,Marty,NULL,Cullen,NULL,NULL,NULL,NULL,G-F,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
cumbedu01,NULL,Roscoe,NULL,Cumberland,NULL,NULL,NULL,Duke,F,0,0,74,189,Knoxville,NULL,0000-00-00,NULL,NULL,NULL,Libby/Scott?,Toledo,OH,USA,0000-00-00,B
cummipa01,Pat,Patrick,Michael,Cummings,NULL,NULL,NULL,"Pat, Roadblock",F-C,0,0,81,230,Cincinnati,NULL,1956-07-11,Johnstown,PA,USA,Johnstown,Johnstown,PA,USA,2012-06-26,W
cummite01,Terry,Robert,Terrell,Cummings,NULL,NULL,NULL,"Terry, T.C.",F,0,0,81,220,DePaul,NULL,1961-03-15,Chicago,IL,USA,Carver,Chicago,IL,USA,0000-00-00,B
cummivo01,Vonteego,Vonteego,Marfeek,Cummings,NULL,NULL,NULL,NULL,G,0,0,75,185,Pittsburgh,NULL,1976-02-29,Thomson,GA,USA,Thomson,Thomson,GA,USA,0000-00-00,B
cunnibi01,Billy,William,John,Cunningham,NULL,NULL,NULL,"Billy, The Kangaroo Kid",F-C,0,0,77,195,"North Carolina",NULL,1943-06-03,Brooklyn,NY,USA,"Erasmus Hall",Brooklyn,NY,USA,0000-00-00,W
cunnico01,NULL,Harold,Brewer,Cunningham,NULL,NULL,NULL,Cookie,F-C,0,0,75,210,"Ohio State",NULL,1905-02-04,"Mt. Vernon",OH,USA,"Mt. Vernon","Mt. Vernon",OH,USA,1995-11-03,W
cunnida01,Dante,Dante,NULL,Cunningham,NULL,NULL,NULL,NULL,F,0,0,80,227,Villanova,NULL,1987-04-22,Clinton,MD,USA,"Potomac / St. John's","Silver Spring / Washington","MD / DC",USA,0000-00-00,B
cunnidi01,Dick,Dick,NULL,Cunningham,NULL,NULL,NULL,"Cement Mixer",C,0,0,82,240,"Murray State",NULL,1946-07-11,Canton,OH,USA,"South Canton",Canton,OH,USA,0000-00-00,W
cunniwi01,William,William,NULL,Cunningham,NULL,NULL,NULL,Will,C,0,0,83,240,Temple,NULL,1974-03-25,Augusta,GA,USA,"Glenn Hills",Augusta,GA,USA,0000-00-00,B
curcira01,Radisav,Radisav,NULL,Curcic,NULL,NULL,NULL,NULL,C,0,0,82,275,none,NULL,1965-09-26,Cacak,NULL,YUG,Cacak,Cacak,NULL,YUG,0000-00-00,W
curear01,Armand,Armand,Arthur,Cure,NULL,NULL,NULL,NULL,F,0,0,72,198,"Rhode Island",NULL,1919-08-07,"New Bedford",MA,USA,"New Bedford","New Bedford",MA,USA,2003-11-28,W
curetea01,Earl,Earl,NULL,Cureton,NULL,NULL,NULL,"The Twirl",F-C,0,0,81,210,Detroit,"Robert Morris",1957-09-03,Detroit,MI,USA,Finney,Detroit,MI,USA,0000-00-00,B
curlebi01,Bill,William,Michael,Curley,NULL,NULL,NULL,Bill,F,0,0,81,245,"Boston College",NULL,1972-05-29,Boston,MA,USA,Duxbury,Duxbury,MA,USA,0000-00-00,W
currafr01,Fran,Francis,Hugh,Curran,NULL,NULL,NULL,Fran,G,0,0,72,165,"Notre Dame",NULL,1925-09-19,NULL,NULL,NULL,Luzerne,Luzerne,PA,USA,0000-00-00,W
curriji01,NULL,Jim,NULL,Currie,NULL,NULL,NULL,NULL,G-F,0,0,74,185,Northwestern,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
curryde01,Dell,Wardell,Stephen,Curry,NULL,NULL,NULL,Dell,G,0,0,76,190,"Virginia Tech",NULL,1964-06-25,Harrisonburg,VA,USA,"Fort Defiance","Fort Defiance",VA,USA,0000-00-00,B
curryed01,Eddy,Eddy,NULL,Curry,NULL,NULL,Jr.,NULL,F-C,0,0,83,285,none,NULL,1982-12-05,"South Holland",IL,USA,Thornwood,"S. Holland",IL,USA,0000-00-00,B
curryja01,JamesOn,JamesOn,NULL,Curry,NULL,NULL,NULL,NULL,G,0,0,75,190,"Oklahoma State",NULL,1986-01-07,"Pleasant Grove",NC,USA,"Eastern Alamance",Mebane,NC,USA,0000-00-00,B
currymi01,Michael,Michael,Edward,Curry,NULL,NULL,NULL,Mike,F-G,0,0,77,210,"Georgia Southern",NULL,1968-08-22,Anniston,AL,USA,"Glenn Hills",Augusta,GA,USA,0000-00-00,B
curryst01,Stephen,Wardell,Stephen,Curry,NULL,NULL,II,Stephen,G,0,0,75,185,Davidson,NULL,1988-03-14,Akron,OH,USA,"Charlotte Christian",Charlotte,NC,USA,0000-00-00,B
curtich01,NULL,Charles,W.,Curtis,NULL,NULL,NULL,"Charlie, Chuck",F,0,0,79,200,"Pacific Lutheran",NULL,1937-10-22,NULL,NULL,NULL,Columbia,Richland,WA,USA,2004-10-31,W
curtigl01,Glenn,Glenn,NULL,Curtis,NULL,NULL,NULL,NULL,NULL,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
curtihe01,Henry,Henry,NULL,Curtis,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
cvetkra01,Rastko,Rastko,NULL,Cvetkovic,NULL,NULL,NULL,NULL,C,0,0,85,260,none,NULL,1970-06-22,Belgrade,NULL,YUG,"14 Belgrade","Belgrade   ",NULL,YUG,0000-00-00,W
czarnwa01,NULL,Walt,NULL,Czarnecki,NULL,NULL,NULL,NULL,F,0,0,77,215,none,NULL,0000-00-00,NULL,NULL,NULL,Fordson,Dearborn,MI,USA,0000-00-00,W
dabicmi01,Mike,Michael,Lee,Dabich,NULL,NULL,NULL,"Mike, Dabbo",C,0,0,84,242,"New Mexico State",Wyoming,1942-12-27,Lander,WY,USA,Lander,Lander,WY,USA,0000-00-00,W
dahleed01,Ed,Edward,NULL,Dahler,NULL,NULL,Jr.,Ed,F,0,0,77,190,Duquesne,NULL,1926-01-31,NULL,NULL,NULL,Hillsboro,Hillsboro,IL,USA,0000-00-00,W
dahlha01,NULL,Harold,NULL,Dahl,NULL,NULL,NULL,NULL,F,0,0,69,190,"Miami (FL)",Wisconsin,0000-00-00,NULL,NULL,NULL,Oshkosh,Oshkosh,WI,USA,0000-00-00,W
dailequ01,Quintin,Quintin,NULL,Dailey,NULL,NULL,NULL,Q,G,0,0,75,180,"San Francisco",NULL,1961-01-22,Baltimore,MD,USA,"Cardinal Gibbons",Baltimore,MD,USA,2010-11-08,B
dalemsa01,Samuel,Samuel,Davis,Dalembert,NULL,NULL,NULL,NULL,C,0,0,83,250,"Seton Hall",NULL,1981-05-10,Port-Au-Prince,NULL,HAI,"St.Patricks / Surenpagge","Elizabeth / Montreal","NJ / QU",USA/CAN,0000-00-00,B
dallmho01,Howie,Howard,NULL,Dallmar,NULL,NULL,NULL,Howie,F,0,0,76,200,Stanford,"Pennsylvania/ Menlo JC",1922-05-24,"San Francisco",CA,USA,Lowell,"San Francisco",CA,USA,1991-12-19,W
dalych01,Chuck,Chuck,NULL,Daly,NULL,NULL,NULL,NULL,NULL,0,0,74,180,"Bloomsburg Univ. of Pennsylvania",NULL,1930-07-20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,NULL
dampier01,Erick,Erick,Trevez,Dampier,NULL,NULL,NULL,NULL,C-F,0,0,83,265,"Mississippi State",NULL,1974-07-14,Jackson,MS,USA,"Lawrence County",Monticello,MS,USA,0000-00-00,B
dampilo01,Louie,Louie,NULL,Dampier,NULL,NULL,NULL,"Lou, Little Louie",G,0,0,72,170,Kentucky,NULL,1944-11-20,Indianapolis,IN,USA,Southport,Indianapolis,IN,USA,0000-00-00,W
dancked01,NULL,Edward,C.,Dancker,NULL,NULL,NULL,NULL,C-F,0,0,79,200,none,NULL,1914-03-14,NULL,NULL,NULL,"South Division (DNP)",Milwaukee,WI,USA,1991-10-03,W
dandrbo01,Bob,Robert,L.,Dandridge,NULL,NULL,Jr.,"Bob, Bobby, Greyhound",F-G,0,0,78,195,"Norfolk State",NULL,1947-11-15,Richmond,VA,USA,"Maggie Walker",Richmond,VA,USA,0000-00-00,B
daniean01,Antonio,Antonio,Robert,Daniels,NULL,NULL,NULL,NULL,G,0,0,76,195,"Bowling Green",NULL,1975-03-19,Columbus,OH,USA,"St. Francis DeSales",Columbus,OH,USA,0000-00-00,B
danieer01,Erik,Erik,Christopher,Daniels,NULL,NULL,NULL,"E. Diddy",F,0,0,80,214,Kentucky,NULL,1982-04-01,Cincinnati,OH,USA,Princeton,Cincinnati,OH,USA,0000-00-00,B
danieji01,NULL,James,NULL,Daniels,NULL,NULL,NULL,"Jim, Jimmy",G,0,0,72,160,"South Dakota",NULL,1935-12-13,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,B
daniell01,Lloyd,Lloyd,NULL,Daniels,NULL,NULL,NULL,Swee'pea,G,0,0,79,205,"Mount San Antonio",NULL,1967-09-04,Brooklyn,NY,USA,"Jackson / Oak Hill / Laurinburg / Jefferson","Jamaica / Mouth of Wilson / Laurinburg /Brooklyn",NY/VA/NC/NY,USA,0000-00-00,B
daniema01,Marquis,Marquis,Antwane,Daniels,NULL,NULL,NULL,NULL,F,0,0,78,200,Auburn,NULL,1981-01-07,Orlando,FL,USA,"Mt. Zion Christian Academy",Durham,NC,USA,0000-00-00,B
danieme01,Mel,Melvin,Joe,Daniels,NULL,NULL,NULL,Mel,C,0,0,81,220,"New Mexico ","Burlington J.C.",1944-07-20,Detroit,MI,USA,Pershing,Detroit,MI,USA,0000-00-00,B
danilsa01,Sasha,Predrag,NULL,Danilovic,NULL,NULL,NULL,Sasha,G,0,0,77,200,none,NULL,1970-02-26,Sarajevo,NULL,YUG,"Belgrade YUG / Cookeville","Belgrade / Cookeville","  /TN",YUG/USA,0000-00-00,W
danko01,NULL,NULL,NULL,Danko,NULL,NULL,NULL,NULL,G,0,0,0,0,NULL,NULL,0000-00-00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0000-00-00,W
dantlad01,Adrian,Adrian,Delano,Dantley,NULL,NULL,NULL,A.D.,F-G,0,0,77,208,"Notre Dame",NULL,1955-02-26,Washington,DC,USA,"DeMatha Catholic",Hyattsville,MD,USA,0000-00-00,B
dantomi01,Mike,Michael,Andrew,D'Antoni,NULL,NULL,NULL,Mike,G,0,0,75,185,Marshall,NULL,1951-05-08,Mullens,WV,USA,Mullens,Mullens,WV,USA,0000-00-00,W
darcehe01,Pete,Henry,Joseph,Darcey,NULL,NULL,III,Pete,C,0,0,79,217,"Oklahoma A&M",NULL,1930-03-03,"Oklahoma City",OK,USA,Classen,"Oklahoma City",OK,USA,2009-08-31,W
dardeji01,Jimmy,James,W.,Darden,NULL,NULL,NULL,Jimmy,G,0,0,73,170,Denver,Wyoming,1922-06-19,NULL,NULL,NULL,Cheyenne,Cheyenne,WY,USA,1994-04-29,W
dardeol01,Oliver,Oliver,NULL,Darden,NULL,NULL,NULL,Ollie,F-C,0,0,78.5,235,Michigan,NULL,1944-07-28,Aberdeen,MS,USA,Western,Detroit,MI,USA,0000-00-00,B
dareyi01,Yinka,Yinka,NULL,Dare,NULL,NULL,NULL,NULL,C-F,0,0,84,265,"George Washington",NULL,1972-10-10,Kano,NULL,NGR,"Milford Academy",Milford,CT,USA,2004-01-09,B
darkje01,Jesse,Jesse,L.,Dark,NULL,NULL,NULL,Bo,G,0,0,76.5,210,"Virginia Commonwealth",NULL,1951-09-02,Richmond,VA,USA,"Maggie Walker",Richmond,VA,USA,0000-00-00,B
darneri01,Rick,Richard,NULL,Darnell,NULL,NULL,NULL,"Rick, Rich",C-F,0,0,82,215,"San Jose State","Cypress JC/Indiana St.",1953-01-01,NULL,NULL,NULL,Magnolia,Anaheim,CA,USA,0000-00-00,W
darroji01,Jimmy,James,K.,Darrow,NULL,NULL,NULL,Jimmy," G",0,0,70,170,"Bowling Green",NULL,1937-09-25,Akron,OH,USA,"Akron South",Akron,OH,USA,1987-06-08,W
